iso2,year,new_sp,sex,age,count
MD,2000,651.0,m,35-44,36.0
MD,2001,1060.0,m,35-44,230.0
MD,2002,1146.0,m,35-44,237.0
MD,2003,1214.0,m,35-44,252.0
MD,2004,1536.0,m,35-44,284.0
MD,2005,1696.0,m,35-44,345.0
MD,2006,1679.0,m,35-44,349.0
MD,2007,1610.0,m,35-44,343.0
MD,2008,1533.0,m,35-44,314.0
MD,1980,,m,45-54,
MD,1981,,m,45-54,
MD,1982,,m,45-54,
MD,1983,,m,45-54,
MD,1984,,m,45-54,
MD,1985,,m,45-54,
MD,1986,,m,45-54,
MD,1987,,m,45-54,
MD,1988,,m,45-54,
MD,1989,,m,45-54,
MD,1990,,m,45-54,
MD,1991,,m,45-54,
MD,1992,,m,45-54,
MD,1993,615.0,m,45-54,
MD,1994,704.0,m,45-54,
MD,1995,665.0,m,45-54,95.0
MD,1996,219.0,m,45-54,34.0
MD,1997,397.0,m,45-54,47.0
MD,1998,477.0,m,45-54,56.0
MD,1999,609.0,m,45-54,84.0
MD,2000,651.0,m,45-54,13.0
MD,2001,1060.0,m,45-54,158.0
MD,2002,1146.0,m,45-54,181.0
MD,2003,1214.0,m,45-54,206.0
MD,2004,1536.0,m,45-54,267.0
MD,2005,1696.0,m,45-54,313.0
MD,2006,1679.0,m,45-54,312.0
MD,2007,1610.0,m,45-54,314.0
MD,2008,1533.0,m,45-54,317.0
MD,1980,,m,5-14,
MD,1981,,m,5-14,
MD,1982,,m,5-14,
MD,1983,,m,5-14,
MD,1984,,m,5-14,
MD,1985,,m,5-14,
MD,1986,,m,5-14,
MD,1987,,m,5-14,
MD,1988,,m,5-14,
MD,1989,,m,5-14,
MD,1990,,m,5-14,
MD,1991,,m,5-14,
MD,1992,,m,5-14,
MD,1993,615.0,m,5-14,
MD,1994,704.0,m,5-14,
MD,1995,665.0,m,5-14,
MD,1996,219.0,m,5-14,
MD,1997,397.0,m,5-14,
MD,1998,477.0,m,5-14,
MD,1999,609.0,m,5-14,
MD,2000,651.0,m,5-14,
MD,2001,1060.0,m,5-14,
MD,2002,1146.0,m,5-14,
MD,2003,1214.0,m,5-14,
MD,2004,1536.0,m,5-14,
MD,2005,1696.0,m,5-14,2.0
MD,2006,1679.0,m,5-14,
MD,2007,1610.0,m,5-14,0.0
MD,2008,1533.0,m,5-14,1.0
MD,1980,,m,55-64,
MD,1981,,m,55-64,
MD,1982,,m,55-64,
MD,1983,,m,55-64,
MD,1984,,m,55-64,
MD,1985,,m,55-64,
MD,1986,,m,55-64,
MD,1987,,m,55-64,
MD,1988,,m,55-64,
MD,1989,,m,55-64,
MD,1990,,m,55-64,
MD,1991,,m,55-64,
MD,1992,,m,55-64,
MD,1993,615.0,m,55-64,
MD,1994,704.0,m,55-64,
MD,1995,665.0,m,55-64,65.0
MD,1996,219.0,m,55-64,9.0
MD,1997,397.0,m,55-64,35.0
MD,1998,477.0,m,55-64,36.0
MD,1999,609.0,m,55-64,29.0
MD,2000,651.0,m,55-64,13.0
MD,2001,1060.0,m,55-64,62.0
MD,2002,1146.0,m,55-64,49.0
MD,2003,1214.0,m,55-64,62.0
MD,2004,1536.0,m,55-64,89.0
MD,2005,1696.0,m,55-64,106.0
MD,2006,1679.0,m,55-64,106.0
MD,2007,1610.0,m,55-64,107.0
MD,2008,1533.0,m,55-64,105.0
MD,1980,,m,6-5,
MD,1981,,m,6-5,
MD,1982,,m,6-5,
MD,1983,,m,6-5,
MD,1984,,m,6-5,
MD,1985,,m,6-5,
MD,1986,,m,6-5,
MD,1987,,m,6-5,
MD,1988,,m,6-5,
MD,1989,,m,6-5,
MD,1990,,m,6-5,
MD,1991,,m,6-5,
MD,1992,,m,6-5,
MD,1993,615.0,m,6-5,
MD,1994,704.0,m,6-5,
MD,1995,665.0,m,6-5,15.0
MD,1996,219.0,m,6-5,5.0
MD,1997,397.0,m,6-5,13.0
MD,1998,477.0,m,6-5,16.0
MD,1999,609.0,m,6-5,14.0
MD,2000,651.0,m,6-5,6.0
MD,2001,1060.0,m,6-5,32.0
MD,2002,1146.0,m,6-5,33.0
MD,2003,1214.0,m,6-5,25.0
MD,2004,1536.0,m,6-5,42.0
MD,2005,1696.0,m,6-5,31.0
MD,2006,1679.0,m,6-5,32.0
MD,2007,1610.0,m,6-5,35.0
MD,2008,1533.0,m,6-5,32.0
MD,1980,,m,u,
MD,1981,,m,u,
MD,1982,,m,u,
MD,1983,,m,u,
MD,1984,,m,u,
MD,1985,,m,u,
MD,1986,,m,u,
MD,1987,,m,u,
MD,1988,,m,u,
MD,1989,,m,u,
MD,1990,,m,u,
MD,1991,,m,u,
MD,1992,,m,u,
MD,1993,615.0,m,u,
MD,1994,704.0,m,u,
MD,1995,665.0,m,u,
MD,1996,219.0,m,u,
MD,1997,397.0,m,u,
MD,1998,477.0,m,u,
MD,1999,609.0,m,u,
MD,2000,651.0,m,u,
MD,2001,1060.0,m,u,
MD,2002,1146.0,m,u,
MD,2003,1214.0,m,u,
MD,2004,1536.0,m,u,
MD,2005,1696.0,m,u,0.0
MD,2006,1679.0,m,u,0.0
MD,2007,1610.0,m,u,0.0
MD,2008,1533.0,m,u,0.0
ME,2005,64.0,f,0-14,0.0
ME,2006,58.0,f,0-14,
ME,2007,41.0,f,0-14,0.0
ME,2008,65.0,f,0-14,0.0
ME,2005,64.0,f,0-4,0.0
ME,2006,58.0,f,0-4,0.0
ME,2007,41.0,f,0-4,0.0
ME,2008,65.0,f,0-4,0.0
ME,2005,64.0,f,15-24,0.0
ME,2006,58.0,f,15-24,3.0
ME,2007,41.0,f,15-24,3.0
ME,2008,65.0,f,15-24,4.0
ME,2005,64.0,f,25-34,7.0
ME,2006,58.0,f,25-34,4.0
ME,2007,41.0,f,25-34,3.0
ME,2008,65.0,f,25-34,5.0
ME,2005,64.0,f,35-44,3.0
ME,2006,58.0,f,35-44,4.0
ME,2007,41.0,f,35-44,4.0
ME,2008,65.0,f,35-44,5.0
ME,2005,64.0,f,45-54,4.0
ME,2006,58.0,f,45-54,4.0
ME,2007,41.0,f,45-54,3.0
ME,2008,65.0,f,45-54,10.0
ME,2005,64.0,f,5-14,0.0
ME,2006,58.0,f,5-14,0.0
ME,2007,41.0,f,5-14,0.0
ME,2008,65.0,f,5-14,0.0
ME,2005,64.0,f,55-64,0.0
ME,2006,58.0,f,55-64,3.0
ME,2007,41.0,f,55-64,3.0
ME,2008,65.0,f,55-64,4.0
ME,2005,64.0,f,6-5,8.0
ME,2006,58.0,f,6-5,2.0
ME,2007,41.0,f,6-5,1.0
ME,2008,65.0,f,6-5,7.0
ME,2005,64.0,f,u,0.0
ME,2006,58.0,f,u,0.0
ME,2007,41.0,f,u,0.0
ME,2008,65.0,f,u,0.0
ME,2005,64.0,m,0-14,0.0
ME,2006,58.0,m,0-14,0.0
ME,2007,41.0,m,0-14,0.0
ME,2008,65.0,m,0-14,0.0
ME,2005,64.0,m,0-4,0.0
ME,2006,58.0,m,0-4,0.0
ME,2007,41.0,m,0-4,0.0
ME,2008,65.0,m,0-4,0.0
ME,2005,64.0,m,15-24,3.0
ME,2006,58.0,m,15-24,0.0
ME,2007,41.0,m,15-24,0.0
ME,2008,65.0,m,15-24,2.0
ME,2005,64.0,m,25-34,5.0
ME,2006,58.0,m,25-34,7.0
ME,2007,41.0,m,25-34,6.0
ME,2008,65.0,m,25-34,7.0
ME,2005,64.0,m,35-44,7.0
ME,2006,58.0,m,35-44,7.0
ME,2007,41.0,m,35-44,3.0
ME,2008,65.0,m,35-44,10.0
ME,2005,64.0,m,45-54,15.0
ME,2006,58.0,m,45-54,12.0
ME,2007,41.0,m,45-54,10.0
ME,2008,65.0,m,45-54,5.0
ME,2005,64.0,m,5-14,0.0
ME,2006,58.0,m,5-14,0.0
ME,2007,41.0,m,5-14,0.0
ME,2008,65.0,m,5-14,0.0
ME,2005,64.0,m,55-64,4.0
ME,2006,58.0,m,55-64,9.0
ME,2007,41.0,m,55-64,1.0
ME,2008,65.0,m,55-64,5.0
ME,2005,64.0,m,6-5,8.0
ME,2006,58.0,m,6-5,3.0
ME,2007,41.0,m,6-5,3.0
ME,2008,65.0,m,6-5,1.0
ME,2005,64.0,m,u,0.0
ME,2006,58.0,m,u,0.0
ME,2007,41.0,m,u,1.0
ME,2008,65.0,m,u,0.0
MG,1980,,f,0-14,
MG,1981,,f,0-14,
MG,1982,,f,0-14,
MG,1983,,f,0-14,
MG,1984,,f,0-14,
MG,1985,,f,0-14,
MG,1986,,f,0-14,
MG,1987,,f,0-14,
MG,1988,,f,0-14,
MG,1989,,f,0-14,
MG,1990,,f,0-14,
MG,1991,,f,0-14,
MG,1992,,f,0-14,
MG,1993,6881.0,f,0-14,
MG,1994,7366.0,f,0-14,
MG,1995,8026.0,f,0-14,100.0
MG,1996,8456.0,f,0-14,106.0
MG,1997,,f,0-14,
MG,1998,9639.0,f,0-14,108.0
MG,2000,,f,0-14,
MG,2001,11092.0,f,0-14,190.0
MG,2002,11387.0,f,0-14,163.0
MG,2003,12881.0,f,0-14,216.0
MG,2004,13526.0,f,0-14,130.0
MG,2005,13056.0,f,0-14,150.0
MG,2006,15613.0,f,0-14,208.0
MG,2007,15344.0,f,0-14,223.0
MG,2008,15391.0,f,0-14,251.0
MG,1980,,f,0-4,
MG,1981,,f,0-4,
MG,1982,,f,0-4,
MG,1983,,f,0-4,
MG,1984,,f,0-4,
MG,1985,,f,0-4,
MG,1986,,f,0-4,
MG,1987,,f,0-4,
MG,1988,,f,0-4,
MG,1989,,f,0-4,
MG,1990,,f,0-4,
MG,1991,,f,0-4,
MG,1992,,f,0-4,
MG,1993,6881.0,f,0-4,
MG,1994,7366.0,f,0-4,
MG,1995,8026.0,f,0-4,
MG,1996,8456.0,f,0-4,
MG,1997,,f,0-4,
MG,1998,9639.0,f,0-4,
MG,2000,,f,0-4,
MG,2001,11092.0,f,0-4,
MG,2002,11387.0,f,0-4,
MG,2003,12881.0,f,0-4,
MG,2004,13526.0,f,0-4,
MG,2005,13056.0,f,0-4,
MG,2006,15613.0,f,0-4,
MG,2007,15344.0,f,0-4,16.0
MG,2008,15391.0,f,0-4,19.0
MG,1980,,f,15-24,
MG,1981,,f,15-24,
MG,1982,,f,15-24,
MG,1983,,f,15-24,
MG,1984,,f,15-24,
MG,1985,,f,15-24,
MG,1986,,f,15-24,
MG,1987,,f,15-24,
MG,1988,,f,15-24,
MG,1989,,f,15-24,
MG,1990,,f,15-24,
MG,1991,,f,15-24,
MG,1992,,f,15-24,
MG,1993,6881.0,f,15-24,
MG,1994,7366.0,f,15-24,
MG,1995,8026.0,f,15-24,799.0
MG,1996,8456.0,f,15-24,808.0
MG,1997,,f,15-24,
MG,1998,9639.0,f,15-24,852.0
MG,2000,,f,15-24,
MG,2001,11092.0,f,15-24,1010.0
MG,2002,11387.0,f,15-24,983.0
MG,2003,12881.0,f,15-24,1164.0
MG,2004,13526.0,f,15-24,950.0
MG,2005,13056.0,f,15-24,1012.0
MG,2006,15613.0,f,15-24,1458.0
MG,2007,15344.0,f,15-24,1456.0
MG,2008,15391.0,f,15-24,1433.0
MG,1980,,f,25-34,
MG,1981,,f,25-34,
MG,1982,,f,25-34,
MG,1983,,f,25-34,
MG,1984,,f,25-34,
MG,1985,,f,25-34,
MG,1986,,f,25-34,
MG,1987,,f,25-34,
MG,1988,,f,25-34,
MG,1989,,f,25-34,
MG,1990,,f,25-34,
MG,1991,,f,25-34,
MG,1992,,f,25-34,
MG,1993,6881.0,f,25-34,
MG,1994,7366.0,f,25-34,
MG,1995,8026.0,f,25-34,1108.0
MG,1996,8456.0,f,25-34,1031.0
MG,1997,,f,25-34,
MG,1998,9639.0,f,25-34,1193.0
MG,2000,,f,25-34,
MG,2001,11092.0,f,25-34,1349.0
MG,2002,11387.0,f,25-34,1372.0
MG,2003,12881.0,f,25-34,1578.0
MG,2004,13526.0,f,25-34,1130.0
MG,2005,13056.0,f,25-34,1451.0
MG,2006,15613.0,f,25-34,1944.0
MG,2007,15344.0,f,25-34,1810.0
MG,2008,15391.0,f,25-34,1846.0
MG,1980,,f,35-44,
MG,1981,,f,35-44,
MG,1982,,f,35-44,
MG,1983,,f,35-44,
MG,1984,,f,35-44,
MG,1985,,f,35-44,
MG,1986,,f,35-44,
MG,1987,,f,35-44,
MG,1988,,f,35-44,
MG,1989,,f,35-44,
MG,1990,,f,35-44,
MG,1991,,f,35-44,
MG,1992,,f,35-44,
MG,1993,6881.0,f,35-44,
MG,1994,7366.0,f,35-44,
MG,1995,8026.0,f,35-44,744.0
MG,1996,8456.0,f,35-44,744.0
MG,1997,,f,35-44,
MG,1998,9639.0,f,35-44,824.0
MG,2000,,f,35-44,
MG,2001,11092.0,f,35-44,1094.0
MG,2002,11387.0,f,35-44,1000.0
MG,2003,12881.0,f,35-44,1240.0
MG,2004,13526.0,f,35-44,841.0
MG,2005,13056.0,f,35-44,1047.0
MG,2006,15613.0,f,35-44,1444.0
MG,2007,15344.0,f,35-44,1354.0
MG,2008,15391.0,f,35-44,1352.0
MG,1980,,f,45-54,
MG,1981,,f,45-54,
MG,1982,,f,45-54,
MG,1983,,f,45-54,
MG,1984,,f,45-54,
MG,1985,,f,45-54,
MG,1986,,f,45-54,
MG,1987,,f,45-54,
MG,1988,,f,45-54,
MG,1989,,f,45-54,
MG,1990,,f,45-54,
MG,1991,,f,45-54,
MG,1992,,f,45-54,
MG,1993,6881.0,f,45-54,
MG,1994,7366.0,f,45-54,
MG,1995,8026.0,f,45-54,340.0
MG,1996,8456.0,f,45-54,393.0
MG,1997,,f,45-54,
MG,1998,9639.0,f,45-54,430.0
MG,2000,,f,45-54,
MG,2001,11092.0,f,45-54,546.0
MG,2002,11387.0,f,45-54,598.0
MG,2003,12881.0,f,45-54,743.0
MG,2004,13526.0,f,45-54,513.0
MG,2005,13056.0,f,45-54,614.0
MG,2006,15613.0,f,45-54,874.0
MG,2007,15344.0,f,45-54,880.0
MG,2008,15391.0,f,45-54,911.0
MG,1980,,f,5-14,
MG,1981,,f,5-14,
MG,1982,,f,5-14,
MG,1983,,f,5-14,
MG,1984,,f,5-14,
MG,1985,,f,5-14,
MG,1986,,f,5-14,
MG,1987,,f,5-14,
MG,1988,,f,5-14,
MG,1989,,f,5-14,
MG,1990,,f,5-14,
MG,1991,,f,5-14,
MG,1992,,f,5-14,
MG,1993,6881.0,f,5-14,
MG,1994,7366.0,f,5-14,
MG,1995,8026.0,f,5-14,
MG,1996,8456.0,f,5-14,
MG,1997,,f,5-14,
MG,1998,9639.0,f,5-14,
MG,2000,,f,5-14,
MG,2001,11092.0,f,5-14,
MG,2002,11387.0,f,5-14,
MG,2003,12881.0,f,5-14,
MG,2004,13526.0,f,5-14,
MG,2005,13056.0,f,5-14,
MG,2006,15613.0,f,5-14,
MG,2007,15344.0,f,5-14,207.0
MG,2008,15391.0,f,5-14,232.0
MG,1980,,f,55-64,
MG,1981,,f,55-64,
MG,1982,,f,55-64,
MG,1983,,f,55-64,
MG,1984,,f,55-64,
MG,1985,,f,55-64,
MG,1986,,f,55-64,
MG,1987,,f,55-64,
MG,1988,,f,55-64,
MG,1989,,f,55-64,
MG,1990,,f,55-64,
MG,1991,,f,55-64,
MG,1992,,f,55-64,
MG,1993,6881.0,f,55-64,
MG,1994,7366.0,f,55-64,
MG,1995,8026.0,f,55-64,230.0
MG,1996,8456.0,f,55-64,197.0
MG,1997,,f,55-64,
MG,1998,9639.0,f,55-64,253.0
MG,2000,,f,55-64,
MG,2001,11092.0,f,55-64,289.0
MG,2002,11387.0,f,55-64,234.0
MG,2003,12881.0,f,55-64,326.0
MG,2004,13526.0,f,55-64,220.0
MG,2005,13056.0,f,55-64,248.0
MG,2006,15613.0,f,55-64,353.0
MG,2007,15344.0,f,55-64,378.0
MG,2008,15391.0,f,55-64,383.0
MG,1980,,f,6-5,
MG,1981,,f,6-5,
MG,1982,,f,6-5,
MG,1983,,f,6-5,
MG,1984,,f,6-5,
MG,1985,,f,6-5,
MG,1986,,f,6-5,
MG,1987,,f,6-5,
MG,1988,,f,6-5,
MG,1989,,f,6-5,
MG,1990,,f,6-5,
MG,1991,,f,6-5,
MG,1992,,f,6-5,
MG,1993,6881.0,f,6-5,
MG,1994,7366.0,f,6-5,
MG,1995,8026.0,f,6-5,78.0
MG,1996,8456.0,f,6-5,79.0
MG,1997,,f,6-5,
MG,1998,9639.0,f,6-5,117.0
MG,2000,,f,6-5,
MG,2001,11092.0,f,6-5,154.0
MG,2002,11387.0,f,6-5,135.0
MG,2003,12881.0,f,6-5,191.0
MG,2004,13526.0,f,6-5,95.0
MG,2005,13056.0,f,6-5,129.0
MG,2006,15613.0,f,6-5,166.0
MG,2007,15344.0,f,6-5,192.0
MG,2008,15391.0,f,6-5,171.0
MG,1980,,f,u,
MG,1981,,f,u,
MG,1982,,f,u,
MG,1983,,f,u,
MG,1984,,f,u,
MG,1985,,f,u,
MG,1986,,f,u,
MG,1987,,f,u,
MG,1988,,f,u,
MG,1989,,f,u,
MG,1990,,f,u,
MG,1991,,f,u,
MG,1992,,f,u,
MG,1993,6881.0,f,u,
MG,1994,7366.0,f,u,
MG,1995,8026.0,f,u,
MG,1996,8456.0,f,u,
MG,1997,,f,u,
MG,1998,9639.0,f,u,
MG,2000,,f,u,
MG,2001,11092.0,f,u,
MG,2002,11387.0,f,u,
MG,2003,12881.0,f,u,
MG,2004,13526.0,f,u,
MG,2005,13056.0,f,u,
MG,2006,15613.0,f,u,
MG,2007,15344.0,f,u,
MG,2008,15391.0,f,u,0.0
MG,1980,,m,0-14,
MG,1981,,m,0-14,
MG,1982,,m,0-14,
MG,1983,,m,0-14,
MG,1984,,m,0-14,
MG,1985,,m,0-14,
MG,1986,,m,0-14,
MG,1987,,m,0-14,
MG,1988,,m,0-14,
MG,1989,,m,0-14,
MG,1990,,m,0-14,
MG,1991,,m,0-14,
MG,1992,,m,0-14,
MG,1993,6881.0,m,0-14,
MG,1994,7366.0,m,0-14,
MG,1995,8026.0,m,0-14,79.0
MG,1996,8456.0,m,0-14,68.0
MG,1997,,m,0-14,
MG,1998,9639.0,m,0-14,70.0
MG,2000,,m,0-14,
MG,2001,11092.0,m,0-14,103.0
MG,2002,11387.0,m,0-14,94.0
MG,2003,12881.0,m,0-14,123.0
MG,2004,13526.0,m,0-14,118.0
MG,2005,13056.0,m,0-14,98.0
MG,2006,15613.0,m,0-14,117.0
MG,2007,15344.0,m,0-14,196.0
MG,2008,15391.0,m,0-14,142.0
MG,1980,,m,0-4,
MG,1981,,m,0-4,
MG,1982,,m,0-4,
MG,1983,,m,0-4,
MG,1984,,m,0-4,
MG,1985,,m,0-4,
MG,1986,,m,0-4,
MG,1987,,m,0-4,
MG,1988,,m,0-4,
MG,1989,,m,0-4,
MG,1990,,m,0-4,
MG,1991,,m,0-4,
MG,1992,,m,0-4,
MG,1993,6881.0,m,0-4,
MG,1994,7366.0,m,0-4,
MG,1995,8026.0,m,0-4,
MG,1996,8456.0,m,0-4,
MG,1997,,m,0-4,
MG,1998,9639.0,m,0-4,
MG,2000,,m,0-4,
MG,2001,11092.0,m,0-4,
MG,2002,11387.0,m,0-4,
MG,2003,12881.0,m,0-4,
MG,2004,13526.0,m,0-4,
MG,2005,13056.0,m,0-4,
MG,2006,15613.0,m,0-4,
MG,2007,15344.0,m,0-4,94.0
MG,2008,15391.0,m,0-4,21.0
MG,1980,,m,15-24,
MG,1981,,m,15-24,
MG,1982,,m,15-24,
MG,1983,,m,15-24,
MG,1984,,m,15-24,
MG,1985,,m,15-24,
MG,1986,,m,15-24,
MG,1987,,m,15-24,
MG,1988,,m,15-24,
MG,1989,,m,15-24,
MG,1990,,m,15-24,
MG,1991,,m,15-24,
MG,1992,,m,15-24,
MG,1993,6881.0,m,15-24,
MG,1994,7366.0,m,15-24,
MG,1995,8026.0,m,15-24,791.0
MG,1996,8456.0,m,15-24,888.0
MG,1997,,m,15-24,
MG,1998,9639.0,m,15-24,827.0
MG,2000,,m,15-24,
MG,2001,11092.0,m,15-24,1033.0
MG,2002,11387.0,m,15-24,1023.0
MG,2003,12881.0,m,15-24,1249.0
MG,2004,13526.0,m,15-24,1025.0
MG,2005,13056.0,m,15-24,1159.0
MG,2006,15613.0,m,15-24,1500.0
MG,2007,15344.0,m,15-24,1473.0
MG,2008,15391.0,m,15-24,1499.0
MG,1980,,m,25-34,
MG,1981,,m,25-34,
MG,1982,,m,25-34,
MG,1983,,m,25-34,
MG,1984,,m,25-34,
MG,1985,,m,25-34,
MG,1986,,m,25-34,
MG,1987,,m,25-34,
MG,1988,,m,25-34,
MG,1989,,m,25-34,
MG,1990,,m,25-34,
MG,1991,,m,25-34,
MG,1992,,m,25-34,
MG,1993,6881.0,m,25-34,
MG,1994,7366.0,m,25-34,
MG,1995,8026.0,m,25-34,1289.0
MG,1996,8456.0,m,25-34,1325.0
MG,1997,,m,25-34,
MG,1998,9639.0,m,25-34,1545.0
MG,2000,,m,25-34,
MG,2001,11092.0,m,25-34,1588.0
MG,2002,11387.0,m,25-34,1594.0
MG,2003,12881.0,m,25-34,1830.0
MG,2004,13526.0,m,25-34,1593.0
MG,2005,13056.0,m,25-34,1867.0
MG,2006,15613.0,m,25-34,2391.0
MG,2007,15344.0,m,25-34,2353.0
MG,2008,15391.0,m,25-34,2294.0
MG,1980,,m,35-44,
MG,1981,,m,35-44,
MG,1982,,m,35-44,
MG,1983,,m,35-44,
MG,1984,,m,35-44,
MG,1985,,m,35-44,
MG,1986,,m,35-44,
MG,1987,,m,35-44,
MG,1988,,m,35-44,
MG,1989,,m,35-44,
MG,1990,,m,35-44,
MG,1991,,m,35-44,
MG,1992,,m,35-44,
MG,1993,6881.0,m,35-44,
MG,1994,7366.0,m,35-44,
MG,1995,8026.0,m,35-44,1173.0
MG,1996,8456.0,m,35-44,1271.0
MG,1997,,m,35-44,
MG,1998,9639.0,m,35-44,1420.0
MG,2000,,m,35-44,
MG,2001,11092.0,m,35-44,1625.0
MG,2002,11387.0,m,35-44,1563.0
MG,2003,12881.0,m,35-44,1839.0
MG,2004,13526.0,m,35-44,1482.0
MG,2005,13056.0,m,35-44,1732.0
MG,2006,15613.0,m,35-44,2220.0
MG,2007,15344.0,m,35-44,2097.0
MG,2008,15391.0,m,35-44,2113.0
MG,1980,,m,45-54,
MG,1981,,m,45-54,
MG,1982,,m,45-54,
MG,1983,,m,45-54,
MG,1984,,m,45-54,
MG,1985,,m,45-54,
MG,1986,,m,45-54,
MG,1987,,m,45-54,
MG,1988,,m,45-54,
MG,1989,,m,45-54,
MG,1990,,m,45-54,
MG,1991,,m,45-54,
MG,1992,,m,45-54,
MG,1993,6881.0,m,45-54,
MG,1994,7366.0,m,45-54,
MG,1995,8026.0,m,45-54,630.0
MG,1996,8456.0,m,45-54,673.0
MG,1997,,m,45-54,
MG,1998,9639.0,m,45-54,829.0
MG,2000,,m,45-54,
MG,2001,11092.0,m,45-54,1094.0
MG,2002,11387.0,m,45-54,1174.0
MG,2003,12881.0,m,45-54,1413.0
MG,2004,13526.0,m,45-54,1026.0
MG,2005,13056.0,m,45-54,1349.0
MG,2006,15613.0,m,45-54,1714.0
MG,2007,15344.0,m,45-54,1671.0
MG,2008,15391.0,m,45-54,1669.0
MG,1980,,m,5-14,
MG,1981,,m,5-14,
MG,1982,,m,5-14,
MG,1983,,m,5-14,
MG,1984,,m,5-14,
MG,1985,,m,5-14,
MG,1986,,m,5-14,
MG,1987,,m,5-14,
MG,1988,,m,5-14,
MG,1989,,m,5-14,
MG,1990,,m,5-14,
MG,1991,,m,5-14,
MG,1992,,m,5-14,
MG,1993,6881.0,m,5-14,
MG,1994,7366.0,m,5-14,
MG,1995,8026.0,m,5-14,
MG,1996,8456.0,m,5-14,
MG,1997,,m,5-14,
MG,1998,9639.0,m,5-14,
MG,2000,,m,5-14,
MG,2001,11092.0,m,5-14,
MG,2002,11387.0,m,5-14,
MG,2003,12881.0,m,5-14,
MG,2004,13526.0,m,5-14,
MG,2005,13056.0,m,5-14,
MG,2006,15613.0,m,5-14,
MG,2007,15344.0,m,5-14,102.0
MG,2008,15391.0,m,5-14,121.0
MG,1980,,m,55-64,
MG,1981,,m,55-64,
MG,1982,,m,55-64,
MG,1983,,m,55-64,
MG,1984,,m,55-64,
MG,1985,,m,55-64,
MG,1986,,m,55-64,
MG,1987,,m,55-64,
MG,1988,,m,55-64,
MG,1989,,m,55-64,
MG,1990,,m,55-64,
MG,1991,,m,55-64,
MG,1992,,m,55-64,
MG,1993,6881.0,m,55-64,
MG,1994,7366.0,m,55-64,
MG,1995,8026.0,m,55-64,423.0
MG,1996,8456.0,m,55-64,484.0
MG,1997,,m,55-64,
MG,1998,9639.0,m,55-64,485.0
MG,2000,,m,55-64,
MG,2001,11092.0,m,55-64,613.0
MG,2002,11387.0,m,55-64,609.0
MG,2003,12881.0,m,55-64,723.0
MG,2004,13526.0,m,55-64,495.0
MG,2005,13056.0,m,55-64,582.0
MG,2006,15613.0,m,55-64,766.0
MG,2007,15344.0,m,55-64,823.0
MG,2008,15391.0,m,55-64,836.0
MG,1980,,m,6-5,
MG,1981,,m,6-5,
MG,1982,,m,6-5,
MG,1983,,m,6-5,
MG,1984,,m,6-5,
MG,1985,,m,6-5,
MG,1986,,m,6-5,
MG,1987,,m,6-5,
MG,1988,,m,6-5,
MG,1989,,m,6-5,
MG,1990,,m,6-5,
MG,1991,,m,6-5,
MG,1992,,m,6-5,
MG,1993,6881.0,m,6-5,
MG,1994,7366.0,m,6-5,
MG,1995,8026.0,m,6-5,242.0
MG,1996,8456.0,m,6-5,285.0
MG,1997,,m,6-5,
MG,1998,9639.0,m,6-5,282.0
MG,2000,,m,6-5,
MG,2001,11092.0,m,6-5,404.0
MG,2002,11387.0,m,6-5,398.0
MG,2003,12881.0,m,6-5,438.0
MG,2004,13526.0,m,6-5,300.0
MG,2005,13056.0,m,6-5,333.0
MG,2006,15613.0,m,6-5,458.0
MG,2007,15344.0,m,6-5,438.0
MG,2008,15391.0,m,6-5,465.0
MG,1980,,m,u,
MG,1981,,m,u,
MG,1982,,m,u,
MG,1983,,m,u,
MG,1984,,m,u,
MG,1985,,m,u,
MG,1986,,m,u,
MG,1987,,m,u,
MG,1988,,m,u,
MG,1989,,m,u,
MG,1990,,m,u,
MG,1991,,m,u,
MG,1992,,m,u,
MG,1993,6881.0,m,u,
MG,1994,7366.0,m,u,
MG,1995,8026.0,m,u,
MG,1996,8456.0,m,u,
MG,1997,,m,u,
MG,1998,9639.0,m,u,
MG,2000,,m,u,
MG,2001,11092.0,m,u,
MG,2002,11387.0,m,u,
MG,2003,12881.0,m,u,
MG,2004,13526.0,m,u,
MG,2005,13056.0,m,u,
MG,2006,15613.0,m,u,
MG,2007,15344.0,m,u,
MG,2008,15391.0,m,u,0.0
MH,1980,,f,0-14,
MH,1981,,f,0-14,
MH,1982,,f,0-14,
MH,1983,,f,0-14,
MH,1984,,f,0-14,
MH,1985,,f,0-14,
MH,1986,,f,0-14,
MH,1987,,f,0-14,
MH,1988,,f,0-14,
MH,1989,,f,0-14,
MH,1991,,f,0-14,
MH,1992,,f,0-14,
MH,1993,12.0,f,0-14,
MH,1995,,f,0-14,
MH,1996,12.0,f,0-14,12.0
MH,1998,11.0,f,0-14,0.0
MH,1999,17.0,f,0-14,2.0
MH,2000,11.0,f,0-14,7.0
MH,2001,15.0,f,0-14,5.0
MH,2002,18.0,f,0-14,0.0
MH,2003,20.0,f,0-14,4.0
MH,2004,39.0,f,0-14,1.0
MH,2005,48.0,f,0-14,1.0
MH,2006,45.0,f,0-14,2.0
MH,2007,19.0,f,0-14,1.0
MH,2008,28.0,f,0-14,2.0
MH,1980,,f,0-4,
MH,1981,,f,0-4,
MH,1982,,f,0-4,
